B-LS-KT 029,3,3,"können Literatur- bzw. Patentrecherche (z.B. durch Anwendung von Suchmaschinen, Verwenden und Verknüpfen von Referenzmanagern) durchführen"
B-LS-KT 029,4,3,"können Ergebnisse wissenschaftlich analysieren (z.B. unter Anwendung von Statistikprogrammen), beurteilen und grafisch übersichtlich (mittels Word und GraphPad Prism) darstellen"
B-LS-KT 029,5,3,können Daten mit aktueller Literatur wissenschaftlich diskutieren 
B-LS-KT 009,1,1,"kennen die Grundbegriffe und Problemstellungen der Betriebswirtschaftslehre (Bedürfnisse und Bedarf; Märkte und Marktleistung; Wert, Wertschöpfung und Gewinnstreben; Unternehmung und Umwelt; Zielorientierung und Zielsysteme; Unternehmensmodelle)"
B-LS-KT 009,2,1,"kennen die wichtigsten Möglichkeiten, eine Unternehmung nach Management- und Rechtsgesichtspunkten zu strukturieren (Funktional, Divisional, Matrix, neue Ansätze; Rechtsformen und Konzernstrukturen) "
B-LS-KT 009,3,3,"können in einer konkreten Situation (z.B. Geschäftsbericht, Medienmitteilung) Zielbeziehungen erkennen und Produktivität, Wirtschaftlichkeit, Rentabilität und Cashflow in einfachen Situationen abschätzen"
B-LS-KT 009,4,2,"verstehen die Unternehmung und ihre Umwelt als sozio-technisches, dynamisches und komplexes System und damit den Zusammenhang zwischen Menschenführung, Unternehmensführung, Innovation und strategischen Handlungsspielräumen."
B-LS-KT 014,1,2,can understand the main points of a scientific article from the mainstream press 
B-LS-KT 014,2,3,can discuss ideas fluently and spontaneously
B-LS-KT 014,3,3,"can produce grammatically accurate, logically coherent text "
B-LS-KT 014,4,2,can understand the main points of a clear talk on a scientific topic 
B-LS-KT 012,1,2," verstehen die  grundlegenden Gesetze der Mechanik und der Wärmelehre und grundlegenden Begriffe, wie z.B. inertiales Bezugs­system, geschlossenes System, Erhaltungssatz (Energie, Impuls, …), konservative Kraft, Arbeit, Leistung, Potential etc."
B-LS-KT 012,2,3,können die Dynamik von Massenpunkten und -systemen mit Hilfe der Newton’schen Gesetze und der Erhaltungsätze rechnen und auf konkrete Fragestellungen anwenden     
B-LS-KT 012,3,3,"können die Gesetze der Fluidik (Schweredruck, Auftrieb, Oberflächenspannung, Bernoulli, Viskosität) auf konkrete Fragestellungen umsetzen"
B-LS-KT 012,4,3,"können die Gesetze der Wärmelehre (Wärmetransport, Zustand idealer Gase, kinetische Gastheorie, 1. HS, 2. HS, Wärmekraft-Maschine) auf konkrete Fragestellungen umsetzen"
B-LS-UT 019,2,2,"verstehen das Verhalten (z.B. Dispersion, Akkumulation, Biomagnifikation, etc.) von Schadstoffen im Allgemeinen in der Umwelt "
B-LS-KT 007,4,3,"können die theoretischen Konzepte (Gesetze, Abschätzungen und Berechnungen) in Form von Übungen anwenden."
B-LS-KT 007,3,2,"	verstehen den physikalischen Modellierungsansatz und verstehen relevante physikalische Anwendungen (wie z.B. Mikroskopie, Massenspektrometer, Elektrophorese etc.)"
B-LS-KT 012,5,2,"verstehen das Phänomen Schwingung, Resonanz und Wellenausbreitung (am Beispiel mechanischer Systeme: Feder-Massen-Schwinger, Wasserwellen, Druckwellen ...)"
B-LS-KT 013,1,2,"verstehen die grundlegenden Gesetze der Elektrodynamik und der Optik und dass vorhandene Modelle sich oft als Spezialfälle allgemeinerer Theorien erweisen, doch bei der phys. Beschreibung – je nach Skala - ihre Berechtigung beibehalten   "
B-LS-KT 013,2,3,"können die Gesetze der Elektro- und der Magnetostatik auf technische Fragestellungen (Gleichstromkreis, Energiespeicherung, Magnetfeld-Erzeugung, Elektromotor, ...) und auf Natur­phänomene (Dipol-Bindung, Polarlicht, …) übertragen     "
B-LS-KT 013,3,3,"können die Gesetze der elektromagnetischen Induktion auf technische Fragestellungen (Generator, Transformator, Datenspeicher, …) übertragen sowie das Phänomen Elektromagnetische Welle (Erzeugung, Eigenschaft und Spektrum) verstehen   "
B-LS-KT 013,4,3,"können die Gesetze der Strahlen- und Wellenoptik (Wellenlehre) auf konkrete Fragestellungen (Linsen-Systeme, optische Instrumente, Auflösung eines Mikroskops, Spektrometer, Röntgenbeugung, …) anwenden "
B-LS-KT 013,5,2,"verstehen (1) die Aussagen der speziellen Relativitätstheorie (Zeit Dilatation, Äquivalenz von Masse und Energie, Kernenergie, …) oder (2) verstehen die Ansätze der Quanten­mechanik (Wellenteilchen-Dualismus, Bohr-Atommodell, Elektronen-Mikroskop) "
B-LS-KT 002,1,3,können Ideen durch interdisziplinäre Ansätze (wie z.B. durch Teambildung aus unterschiedlichen Studienrichtungen) sammeln
B-LS-KT 002,2,3,können Methoden zu Innovation & Intuition (wie z.B laterales Denken) zur Ideenfindung innerhalb praktischer Übungen anwenden
B-LS-KT 002,3,3,können Zeit- & Projektmanagement anhand eines einfachen Fallbeispiels (von der Idee bis zum fertigen Produkt) mit Hilfe von unterschiedlichen Projektmanagement Softwarelösungen anwenden 
B-LS-KT 002,4,2,kennen die Struktur von Projektmanagementsoftware und wie sie funktioniert (z.B. Gantt Charts)
B-LS-KT 002,5,3,können Poster & Vorträge aus wissenschaftlichen Inhalten / Publikationen erstellen.
B-LS-KT 036,1,2,can understand complex texts from life-science related fields
B-LS-KT 036,2,3,can discuss relevant topics fluently and spontaneously 
B-LS-KT 036,3,3,"can produce a clear, concise summary of a scientific text"
B-LS-KT 036,4,3,can justify their opinion on ideas presented
B-LS-KT 036,5,3,can produce effective CVs and covering letters for job applications  
B-LS-KT 016,1,2,"can understand talks given by native English speakers, even when speaking rapidly."
B-LS-KT 016,2,3,can discuss a presentation critically and summarise key ideas 
B-LS-KT 016,4,3,"can express themselves fluently, spontaneously and accurately using a wide range of vocabulary"
B-LS-KT 016,5,3,can use language flexibly and effectively for academic and professional purposes
B-LS-BZ 001,1,3,"verstehen die genetischen Grundlagen ( z.B. chromosomale Grundlagen der Vererbung, Mitose, Meiose und geschlechtliche Fortpflanzung, Mendelsche Regeln, komplexe Erbgänge)  und können diese für die Vererbung von Merkmalen anwenden (z.B. Kreuzungen)"
B-LS-BZ 001,2,2,"verstehen Grundlagen der Evolutionsbiologie  (z.B. Darwin & Evolutionstheorie, Evolutionsmechanismen, Entstehung der Arten und Geschichte des Lebens)"
B-LS-BZ 009,1,1,"kennen grundlegende Begriffe (z.B. DNS, Protein, Enzym, Taxonomie, Evolution, natürliche Selektion, emergente Eigenschaften) und Teilgebiete der Biologie (wie z.B Botanik, Zoologie, Genetik, Molekularbiologie, Evolutionsbiologie, Ökologie, etc.)"
B-LS-BZ 009,2,2,"verstehen die wichtigsten chemischen Grundlagen der Biologie (Elemente, Molekülmassen, Atommodelle, chemische Bindungen, Eigenschaften Wasser)"
B-LS-BZ 009,3,1,"kennen die wichtigsten chemischen Substanzklassen  / Makromoleküle (Aminosäuren/Proteine, Zucker/Polysaccharide, Lipide/Phospholipide)"
B-LS-BZ 009,4,3,"verstehen die genetischen Grundlagen ( z.B. chromosomale Grundlagen der Vererbung, Mitose, Meiose und geschlechtliche Fortpflanzung, Mendelsche Regeln, komplexe Erbgänge)  und können diese für die Vererbung von Merkmalen anwenden (z.B. Kreuzungen)"
B-LS-BZ 009,5,2,"verstehen Grundlagen der Evolutionsbiologie  (z.B. Darwin & Evolutionstheorie, Evolutionsmechanismen, Entstehung der Arten und Geschichte des Lebens, Taxonomie)"
B-LS-BZ 034,3,2,"verstehen UV/VIS-Spektroskopie, Proteinbestimmung nach Bradford, Proteingelelektrophorese, ELISA und die Kinetik einer einfachen Enzymreaktion. "
B-LS-MI 005,1,2,"kennen und verstehen allgemeine Begriffe aus der Datenbanktechnik, die gängigen Architekturvarianten von Datenbanksystemen und die Komponenten von Datenbankverwaltungssystemen"
B-LS-UT 019,3,1,können Phasenverteilungen und Sorption von Schadstoffen ableiten
B-LS-KT 027,5,3,"	können die erlernten Regeln und Konzepte der Differentialrechnung mit mehreren Veränderlichen auf praktische Problemstellungen wie Linearisierung, Bestimmung von Extremwerten, Fehlerrechnung und –fortpflanzung, Längen von Kurven und Berechnung von Volumina und Oberflächen von Rotationskörpern etc. anwenden"
B-LS-KT 027,2,3,verstehen wie eine periodische Funktion mit Hilfe der Fourier-Reihen-Darstellung zerlegt werden kann und können die reellen Fourier-Koeffizienten von periodischen Funktionen berechnen
B-LS-BZ 034,1,3,"können sicher und sachgemäss mit Laborapparaten (pH-Meter, Spektrophotometer, Mikropipette) und Glaswaren umgehen,"
B-LS-KT 027,4,2,	verstehen das Konzept einer mehrdimensionalen Funktio und möglicher grafischer und mathematischer Darstellungsformen davon
B-LS-BZ 034,2,3,"können ein Laborbuch führen und chemische Berechnungen (wie z.B.  Verdünnungsreihen, Lösungen, Puffer, etc.) durchführen,"
B-LS-PT 008,4,2,"verstehen der wichtigsten Aspekte in der Produktion von Arzneimitteln (z.B. Unterschiede bei der Produktion von kleinen und grossen Wirkstoffmolekülen, gute Herstellungspraxis (GMP), Produktionslogistik…)"
B-LS-PT 008,5,3,"können einführende Aufgaben im Bereich der grundlegenden Industrieprozesse (z.B. elementare Rechnungen im Bereich der Entwicklung, Einschätzen von galenischen Problemen, Evaluation der Patentierbarkeit einer Formulierung…) umsetzen"
B-LS-PT 004,1,1,"kennen die Grundprinzipien und Definitionen der Pharmakologie wie z.B. Pharmakodynamik, Pharmakokinetik, Rezeptorbegriff, Selektivität, Bindung, Placebowirkung, Messung des pharmakologischen Effekts etc."
B-LS-UT 027,1,2,"kennen die Ökologie als Wissenschaft und die Unterteilung von Ökosystemen in Ebenen (Organismen, Populationen, Lebensgemeinschaften, Ökosysteme) und deren Zusammenhänge."
B-LS-UT 027,2,2,"verstehen wie diverse abiotische (Temperatur, Wasser, Licht) und biotische Parameter (Konkurrenz, Räuber Beute, Symbiose, Parasiten) auf Organismen und Lebensgemeinschaften einwirken und diese prägen (z.B. Nahrungsnetze)"
B-LS-UT 027,3,2,"kennen Modelle die Populationen und deren Dynamiken beschreiben (Metapopulationskonzept, Lotka-Volterra, logistisches Modell des Populationswachstums)"
B-LS-UT 027,4,2,"kennen Energie- und Stoffflüsse in Ökosystemen (z.B. Kohlenstoff, Stickstoff und Phosphor)"
B-LS-UT 027,5,2,"Verstehen anthropogene Einflüsse auf die Gentische-, Arten- und Ökosystemvielfalt inklusive, Sukzession, Renaturierung sowie die Notwendigkeiten von Natur und Klimaschutz (Schutzgebieten, Renaturierungen, Klimawandel)"
B-LS-UT 028,1,1,"kennen grundlegende Techniken, die im Laboralltag benötigt werden (z.B. pipettieren, zentrifugieren, pH-Wert-Messung, Photometrie, Kalibrationsreihen für Messungen)."
B-LS-UT 028,2,3,"können Techniken (z.B. pipettieren, zentrifugieren, pH-Wert-Messung, Photometrie, Kalibrationsreihen für Messungen) im Laboralltag anwenden "
B-LS-UT 028,3,3,können anhand von Vorschriften einfache Versuche planen und durchführen
B-LS-UT 002,4,3,"können Emissionsmesswerte mit Grenzwerten vergleichen, beurteilen und Schadstofffrachten berechnen."
B-LS-UT 002,3,2,verstehen die Zusammenarbeit der Umweltbehörden und  Industrie um Umweltziele zu erreichen.
B-LS-PT 004,2,2,"verstehen die molekularen und zellulären Aspekte der Medikamentenwirkung, die Konzentrations-Wirkungs-Beziehung, Toleranzentwicklung, Nebenwirkungen und Medikamenteninteraktionen"
B-LS-UT 002,1,1,können wichtige Anforderungen an ein Umweltmanagementsystem gemäss ISO 14001 aufzählen.
B-LS-PT 004,3,3,können Ergebnisse von einfachen in vitro Studien im Bereich der Pharmakologie berechnen und interpretieren.
B-LS-PT 013,1,2,verstehen Methoden (wie z.B. in vitro Assays) zur Messung des pharmakologischen Effekts.
B-LS-PT 013,2,3,"können Labortechniken (wie z.B. Messung von EC50, IC50, Wirkungskurve, etc.) zur Evaluation des pharmakologischen Effekts anwenden."
B-LS-KT 026,2,2,Kennen die Konzepte für die gängigen Qualitätsmanagementsysteme für Unternehmen die in den Life Sciences tätig sind.
B-LS-KT 026,3,2,Kennen die Regelungen für Entwicklung und Produktion von Medizinprodukten.
B-LS-KT 026,4,3,Können eine Risikoanalyse durchführen.
B-LS-KT 026,5,2,"Können regulatorische Vorgaben für GxP der CH, EU und USA mit Hilfe der gelernten Konzepte und Regeln interpretieren."
B-LS-KT 026,1,2,"Kennen die Konzepte, Regeln und Begriffe, welche für Qualitätsmanagement in den Life Sciences, angewendet werde"
B-LS-UT 008,1,1,"kennen grundlegende Konzepte der Ökotoxikologie (Begriff der Toxizität, akute und chronische Toxizität, Rezeptortheorie, Dosis-Wirkungs-Beziehungen, LC50 Werte) und wichtige Begriffe wie Bioakkumulation und Biomagnifikation "
B-LS-UT 008,2,2,"kennen verschiedene Klassen von umweltrelevanten Chemikalien (Polychlorierte Biphenyle, polyzyklische aromatische Kohlenwasserstoffe, hormonaktive Stoffe, Pflanzenschutzmittel, Nanopartikel und Mikroplastik)"
B-LS-UT 008,3,2,"verstehen die verschiedenen Testsysteme, welche in der Ökotoxikologie angewendet werden (Bakterientests (Biolumineszenz, Inhibition der Respiration, Wachstumshemmung), Algentests (Wachstumsinhibition, Inhibition der Respiration), Daphnientests (Inhibition der Mobilität, Reproduktion), Fische (akute und chronische Tests mit adulten Fischen, Tests mit Fischlarven), in-vitro Testsysteme mit eukaryotischen Zellkulturen und mit Hefezellen, Toxizitätstests mit Honigbienen))"
B-LS-UT 008,4,2,"kennen das Schicksal von Umweltchemikalien im Organismus (Aufnahme, Verteilung, Elimination und Ausscheidung) und die Wirkungen ausgewählter Chemikalien auf Populationen und Ökosysteme (Vermännlichung/Verweiblichung durch hormonaktive Stoffe, Wirkungen von DDT und weitere Organochloropestizide, Wirkungen von polychlorierten Biphenylen)"
B-LS-UT 008,5,2,"kennen wichtige toxische Wirkungen auf die Zelle (Hemmung der Energieproduktion, Induktion von Stressreaktionen, Hemmung wichtiger Enzyme, Bildung und Wirkung freier Radikale, chemische Cancerogenese)"
B-LS-UT 005,1,1,"kennen die Grundlagen der Mikrobiologie (z.B. Mikroorganismen Gruppen und deren Eigenschaften, Struktur und Bestandteilen von mikrobiellen Zellen,  Prinzipien für die Kultivierung von Mikroorganismen (wie z.B. Wahl des Kultursystems,  des Substrats, der Kultivierungsbedingungen wie Temperatur, Belüftung, etc.) und der Sterilität.  "
B-LS-UT 005,2,1,kennen den katabolischen und anabolischen Stoffwechsel von Mikroorganismen 
B-LS-UT 005,3,2,"verstehen die Physiologie von Mikroorganismen (Biosynthese von Zellbestandteilen, aerobe bzw. anaerobe Atmung, Nutzung von Lichtenergie, Lithotrophie etc.)"
B-LS-UT 005,4,2,"verstehen die mikrobielle Wachstumskinetik (z.B. Zellteilung, Einfluss von Wachstumsparameter wie Temperatur, Umwelt und deren Messung, etc.) "
B-LS-UT 005,5,1,"kennen die Grundlagen der Genexpression und dessen Regulierung wie z.B. DNA Struktur und genetische Information, DNA-Replikation und RNA-Synthese"
B-LS-UT 019,1,2,"können erklären, wie die Analyse von Umweltchemikalien erfolgen kann (z.B. Analyse der Herkunft (Nahrungmittel, Textile, etc.), der abiotischen und biotischen Umwandlung, etc.)"
B-LS-UT 019,5,3,"können in Fallbeispielen die Wechselwirkung bzw. der Einfluss von Umweltchemikalien und deren Umwandlungs-/Abbauprodukten auf die Umwelt (Boden, Wasser, Luft etc.) identifizieren und erklären"
B-LS-BZ 018,3,2,verstehen die Gemeinsamkeiten und Unterschiede der angeborenen und erworbenen Immunität. 
B-LS-BZ 018,4,2,können die Antigenpräsentation und den Histokompatibilitätskomplex erklären.
B-LS-CB 001,1,2,"können den Aufbau von Automatisierungssystemen (z.B. Elemente der Sensorik und Aktorik, Bussysteme wie Profinet, Profibus PA und das Hart-Protokoll) erläutern, einzelne Bestandteile nennen und deren Funktionsweise (z.B. Automatisierungsrechnern, Bedien- und Beobachtungskomponenten.) erklären. "
B-LS-CB 001,2,3,"können einfache kombinatorische Logik mit Hilfe von Wahrheitstabellen, Stromlaufplänen, Funktionsplan und Kontaktplan analysieren, vereinfachen, entwerfen und mithilfe von TTL-Bausteinen und Pneumatik-Elementen aufbauen."
B-LS-CB 001,3,3,"können einfache Schaltwerke mit Hilfe von Zustandsautomaten und Grafcet analysieren, vereinfachen, entwerfen und aufbauen."
B-LS-CB 001,4,2,kennen die Grundlagen und Begriffe der Regelungstechnik.
B-LS-CB 001,5,3,kennen die Grundlagen der Pneumatik und können einfache Anlagen entwerfen sowie aufbauen.
B-LS-CB 019,1,3,kennen die grundlegenden Strömungsformen (inkompressibel und kompressibel) und können diese auf einfachere Systeme in Natur und Technik anwenden
B-LS-CB 019,2,3,können Grundgleichungen und Ähnlichkeitsgesetze anwenden bzw. aufstellen und können grundlegende Phänomene wie Ausfluss aus Behältern und Umströmung von Körpern erklären und formelmässig beschreiben
B-LS-CB 019,3,3,können die Anforderungen an Strömungsmesstechnik erklären und verschiedene Messtechniken anwenden sowie deren Ergebnisse interpretieren.
B-LS-CB 019,4,2,können den Aufbau und die Wirkungsweise von Strömungsmaschinen erklären ebenso wie das Entstehen von Kavitation.
B-LS-CB 019,5,2,können das Betriebsverhalten von Strömungsmaschinen erklären und Kennfelder aufstellen.
B-LS-CH 017,1,3,können die wichtigsten chromatographischen Kenngrössen gezielt für eine Optimierung von analytischen Trennverfahren nutzen
B-LS-CH 017,2,3,wissen die Bedeutung der chromatographischen Kenngrössen im Vergleich der unterschiedlichen Trenntechniken einzuordnen und können die wichtigsten Einflussgrössen differenziert interpretieren
B-LS-CH 017,3,3,können den Einfluss der stationären Phase auf die Selektivität einer chromatographischen Trennung einordnen
B-LS-CH 022,1,3,können die wichtigsten Ionisierungsarten der Massenspektrometrie identifizieren und für Anwendungen in der Life Sciences auswählen
B-LS-CH 022,2,3,können die Eigenschaften von Massenanalysatoren gegenüberstellen und das Potential für eine konkrete Fragestellung zur Strukturbestätigung in der Life Sciences ermitteln
B-LS-MT 004,3,3,sind in der Lage Differentialgleichungen 1. und 2. Ordnung analytisch zu lösen
B-LS-BZ 018,2,1,kennen Aufbau und Funktion des Immunsystems (Moleküle und Zellen).
B-LS-BZ 018,1,1,kennen die wichtigsten Methoden der Immunologie.
B-LS-UT 024,3,2,"verstehen wichtige physikalische, chemische und biologische Wirkmechanismen von ausgewählten umwelttechnischen Verfahren (wie z.B  Wasseraufbereitungs- und Abwasserbehandlungsverfahren)."
B-LS-UT 024,1,1,kennen grundlegende technische Massnahmen im Umweltschutz (wie z.B Gewässerschutz).
B-LS-UT 024,2,2,verstehen die Wirkungen von technischen Massnahmen auf Emissionen und Immissionen.
B-LS-UT 024,4,3,können Verfahren entsprechend einem Umweltproblem (wie z.B. Luft- oder Wasserverschmutzung) auswählen.
B-LS-UT 024,5,3,"können Dimensionierungsansätze auf ausgewählte umwelttechnische Verfahren (Fällung/Flockung, Belebtschlammverfahren, Membranverfahren) anwenden."
B-LS-CH 022,3,4,können geeignete MS/MS Experimente (Tandem-Massenspektrometrie) für die Strukturbestätigung und Quantifizierung auswählen und umsetzen
B-LS-CH 022,4,3,sind in der Lage MS-Spektren zur Strukturbestätigung zu interpretieren
B-LS-CH 027,1,2,verstehen die Arbeitsschritte bei der chromatographischen Methodenenentwicklung 
B-LS-CH 027,2,3,können zielgerichtet geeignete chromatographische Techniken für ein Trennproblem aus der Life Science identifizieren und anwenden.
B-LS-CH 027,3,3,"können chromatographisch gekoppekte massenspektrometrische Analysen entwickeln, optimieren und teilvalidieren und die Resultate in Berichten schlüssig diskutieren"
B-LS-CH 027,4,3,können spektroskopische Verfahren für die Strukturbestätigung und Quantifizierung anwenden und die spektroskopischen Daten interpretieren
B-LS-CH 032,1,3,können eine eigenständige Literaturrecherche durchführen mit Hilfe der Chemiedatenbanken Reaxys und SciFinder zur Synthese eines neuen Moleküls über 3 -4 Synthesestufen
B-LS-CH 032,2,3,"können ein Konzept erstellen zur praktischen Herstellung des Zielmoleküls, Planung der Reaktionsschritte, Alternativen im Fall von Scheitern des gewählten Syntheseweges, Bestätigung der Struktur "
B-LS-CH 011,1,3,sind fähig den zweiten Hauptsatz der Thermodynamik auf reine Stoffe und einfache chemische Umwandlungen anzuwenden.
B-LS-CH 011,2,2,wissen was ein partielles Integral ist und in welchem Zusammenhang dieses in der physikalischen Chemie angewandt wird.
B-LS-CH 011,3,3,sind fähig die kalorischen Zustandsfunktionen von reinen Stoffen zu berechnen und grafisch darzustellen.
B-LS-CH 011,4,3,sind fähig die Phasengrenzlinien im Druck-Temperatur-Diagramm (p-T-Diagramm) zu berechnen und grafisch darzustellen.
B-LS-CH 011,5,2,wissen was eine numerische Integration ist und in welchem Zusammenhang diese in der physikalischen Chemie angewandt wird.
B-LS-CH 032,3,3,"können die geplanten Reaktionen im Labor durchführen, die Machbarkeit der geplanten Experimente überprüfen, die erhaltenen Zwischenresultate zur Weiterführung oder zur Änderung der gewählten Synthesestrategie benutzen"
B-LS-CH 032,4,3,"können die Zwischenprodukte und die Produkte auf Struktur und Reinheit mit geeigneten Analyseverfahren, wie NMR, HPLC, MS überprüfen und analysieren"
B-LS-CH 032,5,3,können die erzielten Resultate in einem Bericht nach Vorgaben von internationalen Publikationsvorschriften zusammenfassen und die Resultate in der Synthesegruppe präsentieren
B-LS-CH 036,1,2,verstehen die Bedeutung von Relaxationsphänomenen in der NMR Spektroskopie für die Aufnahme und Interpretation der Spektren
B-LS-CH 036,2,2,können grundlegende Prozesse zur Empfindlichkeitssteigerung von Heterokernen schlüssig darlegen
B-LS-CH 036,3,3,verstehen das Potential von 2D NMR Experimenten und können diese für die Strukturaufklärung und -bestätigung nutzen
B-LS-CH 036,4,4,"können 1D und 2D-NMR Spektren für die Strukturbestätigung, -aufklärung  und Quantifizierung anwenden und die NMR-Daten interpretieren"
B-LS-KT 024,1,2,"können die grundlegenden Prinzipien, die ethischen Entscheidungen zugrunde liegen, artikulieren."
B-LS-KT 024,2,3,"können die von ihnen erlernten ethischen Prinzipien auf Situationen anwenden, die für die Ingenieurpraxis typisch sind."
B-LS-KT 024,3,3,können eine vernünftige und kritische Antwort auf die Herausforderungen des Aufkommens künstlicher Intelligenz formulieren.
B-LS-KT 024,4,3,können ihre Meinung mit klaren und überzeugenden Argumenten schriftlich ausdrucken
B-LS-MI 003,1,3,"sind in der Lage aus einer vagen Projektbeschreibung Anforderungen abzuleiten, diese zu priorisieren und auf der Zeitachse zu planen"
B-LS-MI 003,2,3,"können in einem Team ein robustes und dokumentiertes Software-System entwickeln, welches die zuvor erarbeiteten Anforderungen erfüllt und nutzen dabei gängige Software-Tools zur Unterstützung des Software-Lebenzyklus"
B-LS-MI 004,1,2,"sind in der Lage mit eigenen Worten die Konzepte, Probleme und konkreten Umsetzungen von geschichteten Kommunikationsprotokollen zu erklären und verwenden dabei die gängigen Begriffe"
B-LS-MI 004,2,3,"sind in der Lage TCP/IP Netzwerke zu konfigurieren und an eigenen Beispielen die Adressierung zu definieren, das Routing zu demonstrieren und Sicherheitsaspekte zu beschreiben"
B-LS-MI 004,3,1,kennen auswendig die wichtigsten medizinischen Netzwerkdienstleister (CH) und Cloudprovider mit den jeweiligen angebotenen Diensten
B-LS-MI 007,1,1,kennen die Syntax der Java Programmiersprache
B-LS-MI 007,2,2,"haben einen Überblick über die wichtigste Funktionalität (Datenstrukturen, Input/Output, GUI) der Java Standardbibliothek und verstehen, wozu diese eingesetzt werden kann "
B-LS-MI 007,3,2,verstehen die Konzepte der objekt-orientierten Programmierung
B-LS-MI 007,4,3,können die Java Standardbibliothek und die Konzepte der objekt-orientierten Programmierung anwenden um eine einfache daten-basierte und GUI-gesteuerte Applikation zu erstellen
B-LS-MT 001,5,4,sind in der Lage den Einfluss verschiedener Fehlerquellen und deren Wirkung auf die Messungen zu anaylsieren und einzuschätzen
B-LS-MT 002,1,2,"kennen die Grundbegriffe der Elektrotechnik und Elektronik (Ohmsches Gesetz, Kirchhoff, Leistungsberechnung) für Gleich- und Wechselspannung und können einfache Berechnungen durchführen"
B-LS-MT 030,1,1,"können Standardmessgeräte wie Universalmessgeräte, Os-zilloskop, Funktionsgenerator bedienen "
B-LS-MT 030,2,2,"können das Bode-Diagramm der Übertragungsfunktionen von Grundschaltungen (RC, RL, RLC) messen "
B-LS-MT 030,3,2,können die Kennlinie einer Diode messen
B-LS-UT 003,3,1,kennen die Grundprinzipien des Umweltrechts 
B-LS-MT 001,2,3,sind in der Lage anhand der Versuchsanleitung zu erfassende Grössen zu erkennen und deren Erfassung mit den Versuchsaufbauten sicherzustellen.
B-LS-MT 001,4,3,können aus den erfassten physikalischen Grössen weitere Grössen ableiten und den Einfluss der Messunsicherheiten abschätzen (Fehlerfortpflanzung).
B-LS-MT 004,1,3,"können aus wörtlichen Beschreibungen mathematische, dynamische Modelle ableiten (Wachstums-, Räuber-Beute-, Kompartimentmodelle (z.B. Demographie, Epidemie, Pharmakokinetik..)"
B-LS-MT 004,2,3,können für einfache technischen Modelle mathematische Modelle zur Beschreibung der Systemdynamik herleiten
B-LS-MT 004,4,3,sind in der Lage einfache und komplexere Differentialgleichungen oder - systeme mit Hilfe moderner Softwaretools (MATLAB SIMULINK) zu modellieren
B-LS-MT 004,5,2,"verstehen die Modellierung komplexer Zusammenhänge aus der Biologie (Aktionspotentiale von Neuronen, Herzkreislaufsystem) mit Hilfe abstrahierter Modelle (Elektisches Ersatzschaltbild)"
B-LS-MT 009,1,2,haben eine Übersicht über das breite Werkstoffspektrum und Oberflächenmodifikationsmethoden der biomedizinischen Technik und kennen die Relevanz von Biomaterialien in der Wertschöpfungskette
B-LS-MT 009,2,1,"kennen die wesentlichen Aspekte der Biokompatibilität, insbesondere die Körperreaktionen und Gewebeanbindung an unterschiedliche Biomaterialklassen"
B-LS-MT 009,3,2,"kennen die relevanten analytischen, in-vitro, in-vivo und klinischen Testmethoden zur Überprüfung der Biokompatibilität, inkl. den relevanten Normen "
B-LS-MI 010,1,3,"sind in der Lage, die Komplexität eines gegebenen Algorithmus’ experimentell zu ermitteln und zu berechnen"
B-LS-MI 010,2,3,"können rekursiv programmieren und wissen, wann Rekursion zu vermeiden ist"
B-LS-MI 010,3,3,können die wichtigsten Such- und Sortieralgorithmen sowie die geeigneten Datenstrukturen programmieren
B-LS-MT 002,5,3,"können einfache Schaltungen mit Elementen wie Kondensator, Induktivität, Diode und Transitor berechnen"
B-LS-MT 002,4,3,können Schaltungsberechnungen mit Hilfe von komplexen Zahlen durchführen
B-LS-MT 017,1,1,"kennen die grundlegenden Fertigungsverfahren (Dünnschichtabscheidung, Photolithographie, Trocken- und Nassätzen) für (siliziumbasierte) Mikrostrukturtechnik und deren Eigenschaften"
B-LS-MT 017,2,2,verstehen die Kombination der Fertigungsverfahren zur Herstellung komplexer Mikrosysteme
B-LS-MT 017,3,2,"verstehen die Grundlagen der Halbleiterelektronik (Bändermodell, pn-Übergang,  bipolar und Feldeffekt Transistor) "
B-LS-MT 017,4,2,verstehen die grundlegenden Sensor- (aktive und passive) und Aktorprinzipien 
B-LS-MT 017,5,2,"verstehen den Aufbau, die Herstellung und das Funktionsprinzip ausgewählter Mikrosysteme (z.B. Druck-, Beschleunigungs-, Bio-, optische Sensoren, Leuchtdiode, HL-Laser, Mikropumpen, Druckköpfe …)"
B-LS-PT 009,1,2,"verstehen die physikalischen Vorgänge, die Verfahren der mechanischen Prozesstechnik zu Grunde liegen"
B-LS-PT 009,2,2,können disperse Systeme erklären und beschreiben
B-LS-PT 009,3,3,können Partikelgrössenanalyseverfahren erklären und beschreiben sowie deren Ergebnisse (wie z.B. Siebanalysen) auswerten
B-LS-PT 009,4,3,können Trenn- sowie Mischvorgänge beschreiben und bilanzieren
B-LS-PT 009,5,2,haben ein Verständnis für Zerkleinerungsprozesse und können geeignete Zerkleinerungsmaschinen auswählen
B-LS-PT 012,1,3,können Schüttguteigenschaften ermitteln und bewerten sowie Silos und Schüttgutförderanlagen berechnen
